Age,City,Amount,Transaction_Type,Account_Balance,Time,Device,Fraud
24,Bangalore,5708,Transfer,37804,Evening,Desktop,0
44,Bangalore,45767,Withdrawal,49777,Morning,Mobile,0
45,Chennai,22585,Shopping,90830,Night,Laptop,1
39,Hyderabad,42160,Transfer,1447,Night,Mobile,1
31,Chennai,9962,Shopping,78601,Afternoon,Desktop,0
24,Hyderabad,38399,Transfer,81880,Night,Laptop,1
54,Chennai,10512,Shopping,66630,Night,Mobile,0
39,Mumbai,21454,Shopping,21914,Morning,Desktop,0
22,Delhi,6444,Transfer,96726,Afternoon,Laptop,0
19,Delhi,49627,Transfer,82560,Night,Desktop,1
44,Bangalore,40755,Transfer,93505,Afternoon,Desktop,1
38,Mumbai,18093,Transfer,19939,Afternoon,Laptop,0
55,Delhi,28782,Transfer,92242,Evening,Mobile,0
32,Bangalore,49026,Transfer,58720,Evening,Mobile,1
38,Mumbai,28515,Transfer,47285,Morning,Mobile,0
27,Delhi,19423,Transfer,37473,Night,Mobile,0
40,Chennai,18097,Shopping,87591,Morning,Desktop,0
56,Hyderabad,3779,Transfer,73818,Morning,Mobile,0
22,Mumbai,29589,Transfer,68696,Afternoon,Mobile,0
18,Bangalore,40408,Shopping,6589,Afternoon,Desktop,0
30,Mumbai,9588,Shopping,71354,Afternoon,Desktop,0
38,Bangalore,39942,Payment,62735,Morning,Laptop,0
43,Mumbai,4096,Payment,92641,Night,Desktop,0
67,Bangalore,5795,Transfer,29900,Morning,Laptop,0
62,Delhi,30304,Transfer,15905,Morning,Laptop,1
38,Chennai,23482,Payment,53263,Morning,Mobile,0
35,Delhi,14335,Payment,30709,Evening,Mobile,0
54,Chennai,2466,Withdrawal,74098,Evening,Mobile,0
62,Delhi,27567,Withdrawal,17924,Night,Desktop,0
49,Delhi,47032,Transfer,90023,Evening,Desktop,1
53,Mumbai,6864,Withdrawal,21056,Morning,Mobile,0
34,Hyderabad,25460,Payment,93637,Evening,Mobile,0
52,Bangalore,48395,Transfer,19830,Evening,Desktop,1
66,Bangalore,32023,Shopping,81766,Morning,Laptop,0
28,Bangalore,30275,Shopping,3736,Night,Laptop,1
38,Chennai,16392,Payment,69716,Evening,Mobile,0
69,Bangalore,1714,Withdrawal,30812,Morning,Mobile,0
43,Bangalore,21039,Shopping,21691,Morning,Mobile,0
21,Mumbai,47264,Withdrawal,83957,Morning,Laptop,0
51,Delhi,18900,Shopping,37140,Afternoon,Mobile,0
69,Bangalore,23346,Withdrawal,62793,Morning,Laptop,0
65,Hyderabad,49748,Shopping,37188,Evening,Desktop,0
35,Bangalore,49756,Shopping,71729,Evening,Desktop,0
57,Chennai,31788,Transfer,86302,Morning,Desktop,1
52,Chennai,28062,Transfer,92524,Afternoon,Mobile,0
58,Chennai,29864,Payment,24622,Afternoon,Desktop,0
46,Bangalore,32570,Shopping,41724,Afternoon,Laptop,0
69,Mumbai,38601,Withdrawal,95040,Evening,Laptop,0
46,Hyderabad,3316,Shopping,6831,Afternoon,Laptop,0
55,Bangalore,22172,Withdrawal,87602,Night,Mobile,0
59,Mumbai,28342,Withdrawal,42762,Night,Mobile,0
38,Mumbai,37232,Shopping,86814,Afternoon,Laptop,0
59,Bangalore,45137,Withdrawal,60092,Night,Laptop,1
30,Bangalore,17961,Payment,34426,Morning,Laptop,0
66,Mumbai,46697,Transfer,86787,Afternoon,Laptop,1
58,Mumbai,5060,Withdrawal,18028,Afternoon,Desktop,0
34,Mumbai,18881,Shopping,568,Afternoon,Laptop,0
26,Bangalore,41169,Transfer,69753,Morning,Mobile,1
58,Mumbai,31226,Payment,81254,Morning,Mobile,0
18,Chennai,41709,Withdrawal,44468,Afternoon,Mobile,0
19,Bangalore,22678,Withdrawal,91438,Evening,Mobile,0
65,Chennai,40598,Transfer,49123,Evening,Mobile,1
46,Delhi,17983,Withdrawal,97679,Night,Laptop,1
50,Bangalore,29882,Shopping,42629,Morning,Laptop,0
27,Delhi,17079,Transfer,95188,Night,Desktop,0
67,Mumbai,33846,Transfer,61821,Night,Desktop,1
57,Mumbai,830,Withdrawal,12026,Afternoon,Desktop,0
38,Hyderabad,156,Payment,92952,Evening,Laptop,0
45,Mumbai,31557,Payment,92064,Night,Desktop,0
28,Delhi,2343,Payment,27209,Afternoon,Laptop,0
51,Mumbai,1801,Payment,15563,Morning,Mobile,0
25,Bangalore,8403,Transfer,5223,Night,Laptop,1
39,Mumbai,15200,Transfer,4713,Evening,Laptop,0
25,Hyderabad,45866,Withdrawal,23297,Morning,Mobile,0
66,Mumbai,42261,Payment,85446,Afternoon,Mobile,0
32,Delhi,1047,Payment,89418,Morning,Mobile,0
34,Delhi,20605,Withdrawal,45717,Night,Desktop,0
40,Mumbai,6653,Withdrawal,68783,Morning,Desktop,0
41,Delhi,33625,Withdrawal,24155,Morning,Desktop,0
62,Delhi,14966,Shopping,96384,Morning,Mobile,0
36,Hyderabad,30572,Withdrawal,78490,Evening,Desktop,0
22,Bangalore,44448,Withdrawal,13087,Night,Mobile,0
49,Hyderabad,5751,Shopping,23055,Afternoon,Mobile,0
61,Chennai,7373,Payment,28571,Evening,Mobile,0
18,Hyderabad,10133,Transfer,20739,Night,Desktop,0
40,Mumbai,3635,Payment,97638,Afternoon,Desktop,0
54,Bangalore,18777,Transfer,49651,Afternoon,Mobile,0
25,Mumbai,17588,Transfer,2703,Afternoon,Desktop,0
30,Chennai,41721,Withdrawal,14135,Night,Laptop,1
25,Bangalore,1008,Withdrawal,53071,Afternoon,Desktop,0
40,Delhi,4717,Shopping,1644,Afternoon,Mobile,0
60,Hyderabad,42916,Payment,33199,Evening,Mobile,0
18,Mumbai,30531,Payment,85119,Afternoon,Mobile,0
62,Chennai,23553,Transfer,92163,Morning,Laptop,0
68,Delhi,35179,Withdrawal,12713,Evening,Mobile,0
41,Hyderabad,16120,Withdrawal,17444,Evening,Mobile,0
52,Delhi,46453,Payment,67223,Night,Desktop,0
41,Hyderabad,46885,Shopping,69169,Afternoon,Laptop,0
34,Bangalore,49423,Withdrawal,69447,Morning,Desktop,0
22,Delhi,45420,Shopping,34957,Morning,Mobile,0
37,Delhi,26662,Payment,35691,Afternoon,Mobile,0
38,Delhi,24473,Payment,72764,Afternoon,Laptop,0
57,Bangalore,46205,Shopping,58424,Night,Mobile,0
48,Chennai,30264,Withdrawal,34244,Morning,Laptop,0
63,Hyderabad,1985,Payment,53924,Evening,Desktop,0
53,Delhi,1149,Transfer,88917,Night,Laptop,1
28,Bangalore,43371,Payment,78837,Night,Desktop,0
69,Chennai,1261,Withdrawal,76584,Evening,Mobile,0
32,Hyderabad,915,Transfer,33386,Night,Desktop,0
36,Bangalore,36634,Payment,85463,Afternoon,Desktop,0
24,Hyderabad,27598,Withdrawal,1472,Evening,Desktop,0
68,Delhi,25137,Withdrawal,99719,Evening,Laptop,0
45,Chennai,36107,Payment,7121,Morning,Desktop,0
68,Bangalore,14042,Withdrawal,92049,Evening,Laptop,0
60,Chennai,27378,Shopping,50238,Night,Laptop,1
22,Delhi,8372,Transfer,58194,Morning,Laptop,0
22,Chennai,33737,Shopping,55277,Night,Mobile,0
47,Chennai,38394,Payment,15030,Afternoon,Mobile,0
49,Mumbai,7841,Shopping,7854,Afternoon,Mobile,0
25,Chennai,4794,Payment,47029,Morning,Laptop,0
27,Hyderabad,30406,Payment,52214,Morning,Mobile,0
55,Bangalore,2034,Withdrawal,89259,Night,Desktop,0
64,Mumbai,21656,Withdrawal,41732,Afternoon,Laptop,0
49,Bangalore,49955,Payment,52579,Morning,Mobile,0
65,Bangalore,49186,Transfer,13050,Afternoon,Laptop,1
45,Delhi,19007,Transfer,88696,Afternoon,Mobile,0
34,Delhi,6259,Transfer,60885,Afternoon,Desktop,0
48,Mumbai,48587,Shopping,65236,Night,Laptop,1
25,Delhi,29258,Payment,97065,Night,Mobile,0
57,Delhi,20393,Withdrawal,30768,Afternoon,Mobile,0
42,Delhi,45861,Shopping,92376,Afternoon,Desktop,0
26,Bangalore,46681,Shopping,4790,Afternoon,Desktop,0
19,Mumbai,34032,Withdrawal,55534,Evening,Mobile,0
32,Bangalore,33487,Payment,30638,Evening,Mobile,0
67,Hyderabad,40850,Shopping,72482,Night,Laptop,1
20,Bangalore,3166,Payment,13932,Afternoon,Laptop,0
66,Hyderabad,21356,Payment,67558,Evening,Mobile,0
53,Chennai,41506,Payment,58675,Morning,Desktop,0
21,Chennai,35205,Withdrawal,33829,Morning,Laptop,0
31,Hyderabad,5694,Payment,69576,Afternoon,Mobile,0
58,Hyderabad,2560,Shopping,12828,Evening,Desktop,0
58,Bangalore,6920,Withdrawal,34747,Morning,Desktop,0
42,Hyderabad,36310,Withdrawal,7177,Night,Mobile,0
67,Mumbai,16291,Shopping,62310,Morning,Mobile,0
27,Chennai,19195,Withdrawal,50857,Night,Laptop,1
38,Chennai,49194,Shopping,56312,Morning,Mobile,0
53,Hyderabad,10629,Transfer,42116,Morning,Laptop,0
29,Delhi,32275,Shopping,61784,Evening,Desktop,0
44,Delhi,17775,Withdrawal,50241,Morning,Laptop,0
57,Hyderabad,43258,Shopping,53978,Morning,Mobile,0
19,Mumbai,46898,Transfer,54556,Night,Laptop,1
30,Delhi,5474,Payment,91983,Night,Desktop,0
49,Hyderabad,26076,Payment,46034,Morning,Desktop,0
48,Mumbai,13242,Payment,79556,Afternoon,Mobile,0
33,Mumbai,12304,Withdrawal,64662,Morning,Laptop,0
49,Bangalore,7494,Transfer,45211,Morning,Mobile,0
49,Mumbai,49956,Shopping,23305,Evening,Mobile,0
51,Delhi,33693,Shopping,96480,Morning,Desktop,0
28,Delhi,42064,Shopping,20643,Morning,Laptop,0
27,Hyderabad,11752,Shopping,76328,Night,Mobile,0
32,Hyderabad,49628,Withdrawal,62973,Night,Desktop,0
34,Mumbai,33840,Withdrawal,16517,Night,Mobile,0
57,Chennai,44136,Transfer,63702,Night,Laptop,1
35,Bangalore,543,Shopping,91359,Morning,Mobile,0
26,Chennai,24003,Payment,41923,Afternoon,Laptop,0
42,Mumbai,33622,Withdrawal,42213,Evening,Desktop,0
57,Mumbai,28280,Transfer,88356,Evening,Desktop,0
31,Chennai,48891,Transfer,74810,Afternoon,Mobile,1
42,Bangalore,21219,Withdrawal,2705,Afternoon,Desktop,0
67,Chennai,10463,Payment,53766,Evening,Mobile,0
39,Hyderabad,43765,Payment,12842,Morning,Mobile,0
69,Delhi,38264,Shopping,70063,Evening,Laptop,0
47,Hyderabad,31641,Withdrawal,63690,Afternoon,Mobile,0
37,Delhi,3565,Payment,82363,Morning,Laptop,0
38,Mumbai,2811,Withdrawal,21700,Evening,Mobile,0
61,Bangalore,25298,Transfer,7688,Morning,Laptop,0
49,Chennai,22588,Transfer,3308,Morning,Desktop,0
68,Bangalore,38615,Transfer,14351,Afternoon,Mobile,1
63,Chennai,23708,Withdrawal,81390,Night,Laptop,1
66,Hyderabad,27998,Shopping,65428,Evening,Mobile,0
38,Hyderabad,2019,Shopping,15558,Afternoon,Laptop,0
52,Chennai,31271,Payment,15120,Evening,Laptop,0
49,Bangalore,46341,Withdrawal,53255,Night,Mobile,0
47,Chennai,20699,Shopping,63495,Night,Mobile,0
56,Mumbai,17065,Withdrawal,97266,Night,Desktop,0
66,Hyderabad,47103,Shopping,37181,Night,Desktop,0
29,Mumbai,48578,Transfer,65009,Evening,Desktop,1
58,Hyderabad,14534,Transfer,83839,Morning,Mobile,0
64,Hyderabad,46346,Payment,68203,Morning,Desktop,0
35,Delhi,36749,Transfer,68180,Night,Laptop,1
38,Mumbai,2099,Shopping,68203,Night,Mobile,0
30,Mumbai,14949,Payment,42636,Morning,Laptop,0
38,Delhi,11003,Payment,91880,Afternoon,Laptop,0
25,Bangalore,49652,Transfer,94199,Night,Laptop,1
63,Mumbai,47568,Withdrawal,88956,Morning,Mobile,0
57,Chennai,5545,Transfer,83586,Afternoon,Mobile,0
63,Delhi,35496,Transfer,36843,Morning,Desktop,1
24,Mumbai,18140,Payment,18754,Afternoon,Desktop,0
40,Bangalore,49872,Transfer,61773,Evening,Desktop,1
61,Mumbai,346,Shopping,60111,Afternoon,Desktop,0
49,Hyderabad,31253,Payment,60502,Night,Laptop,1
28,Chennai,5312,Transfer,86183,Afternoon,Mobile,0
39,Delhi,3439,Withdrawal,13426,Afternoon,Desktop,0
39,Hyderabad,23242,Shopping,99859,Night,Laptop,1
60,Bangalore,19494,Withdrawal,64764,Evening,Mobile,0
42,Hyderabad,35236,Shopping,90027,Afternoon,Mobile,0
39,Hyderabad,12286,Withdrawal,28063,Evening,Mobile,0
45,Bangalore,34707,Transfer,31188,Morning,Laptop,1
46,Hyderabad,39073,Shopping,95059,Morning,Desktop,0
30,Delhi,4495,Payment,34630,Night,Mobile,0
35,Mumbai,15390,Payment,1425,Evening,Laptop,0
19,Hyderabad,22251,Withdrawal,52095,Night,Mobile,0
46,Delhi,3791,Withdrawal,16821,Night,Laptop,1
38,Mumbai,7570,Withdrawal,11269,Afternoon,Desktop,0
32,Mumbai,3941,Shopping,37248,Morning,Desktop,0
69,Hyderabad,37216,Payment,40528,Night,Mobile,0
44,Delhi,17876,Transfer,16651,Afternoon,Desktop,0
67,Hyderabad,6160,Shopping,76633,Afternoon,Desktop,0
48,Bangalore,27684,Withdrawal,34687,Evening,Laptop,0
32,Mumbai,48393,Payment,44335,Morning,Laptop,0
68,Hyderabad,4400,Withdrawal,559,Evening,Mobile,0
40,Mumbai,3438,Transfer,86217,Evening,Laptop,0
41,Delhi,5587,Transfer,27735,Night,Desktop,0
61,Chennai,36382,Payment,94708,Evening,Laptop,0
30,Hyderabad,29629,Shopping,67614,Night,Desktop,0
39,Hyderabad,30362,Transfer,45866,Evening,Mobile,1
60,Mumbai,11380,Transfer,82083,Afternoon,Desktop,0
54,Delhi,43175,Transfer,32660,Morning,Laptop,1
50,Bangalore,28904,Transfer,99511,Morning,Laptop,0
20,Delhi,10015,Withdrawal,90585,Morning,Laptop,0
36,Hyderabad,11258,Withdrawal,5777,Afternoon,Laptop,0
40,Bangalore,8721,Shopping,2280,Afternoon,Mobile,0
46,Delhi,10647,Payment,47079,Evening,Desktop,0
47,Chennai,23277,Payment,61250,Evening,Laptop,0
56,Mumbai,46353,Payment,57402,Evening,Desktop,0
61,Delhi,2559,Transfer,80698,Evening,Mobile,0
64,Delhi,28868,Withdrawal,97552,Morning,Desktop,0
42,Chennai,38141,Withdrawal,32661,Evening,Laptop,0
54,Hyderabad,42325,Shopping,44999,Afternoon,Desktop,0
64,Mumbai,38291,Payment,32386,Afternoon,Laptop,0
25,Delhi,17534,Withdrawal,9300,Afternoon,Laptop,0
59,Bangalore,38347,Shopping,49960,Night,Mobile,0
33,Delhi,15519,Payment,71475,Night,Mobile,0
25,Mumbai,35117,Transfer,70343,Night,Desktop,1
18,Delhi,35677,Withdrawal,2864,Evening,Desktop,0
61,Chennai,3021,Withdrawal,17068,Morning,Laptop,0
22,Delhi,4776,Payment,38592,Morning,Laptop,0
20,Delhi,20525,Transfer,71519,Evening,Laptop,0
18,Bangalore,35285,Transfer,63179,Evening,Laptop,1
21,Chennai,49784,Withdrawal,66281,Night,Mobile,0
57,Chennai,13563,Payment,8930,Afternoon,Laptop,0
52,Delhi,25574,Shopping,74219,Afternoon,Mobile,0
49,Bangalore,41035,Withdrawal,39192,Night,Desktop,0
59,Delhi,1569,Transfer,30586,Night,Desktop,0
51,Delhi,7392,Shopping,50171,Morning,Mobile,0
60,Mumbai,25509,Payment,98762,Night,Laptop,1
42,Mumbai,23626,Transfer,14401,Afternoon,Desktop,0
27,Bangalore,23565,Shopping,4407,Afternoon,Mobile,0
38,Hyderabad,31055,Withdrawal,99080,Evening,Desktop,0
63,Mumbai,26885,Transfer,29104,Morning,Laptop,0
56,Hyderabad,21133,Payment,38369,Evening,Mobile,0
44,Chennai,7031,Transfer,15037,Morning,Desktop,0
44,Mumbai,1191,Withdrawal,13001,Evening,Laptop,0
19,Mumbai,25872,Payment,37871,Morning,Mobile,0
58,Bangalore,16463,Withdrawal,37321,Night,Mobile,0
65,Hyderabad,28590,Shopping,89232,Afternoon,Mobile,0
30,Mumbai,360,Transfer,6573,Night,Mobile,0
26,Mumbai,10556,Withdrawal,61505,Morning,Desktop,0
69,Bangalore,22420,Shopping,76597,Morning,Mobile,0
53,Bangalore,13535,Payment,18601,Evening,Mobile,0
39,Hyderabad,42245,Payment,31926,Morning,Mobile,0
59,Chennai,48681,Shopping,95377,Night,Mobile,0
43,Chennai,27125,Shopping,7813,Morning,Mobile,0
29,Delhi,28209,Payment,31273,Morning,Laptop,0
34,Mumbai,20854,Withdrawal,28503,Evening,Desktop,0
31,Hyderabad,4401,Shopping,60168,Morning,Laptop,0
31,Mumbai,7307,Withdrawal,92456,Evening,Desktop,0
51,Hyderabad,28020,Payment,71750,Afternoon,Mobile,0
37,Hyderabad,22303,Withdrawal,93175,Evening,Desktop,0
28,Hyderabad,49344,Withdrawal,92134,Morning,Mobile,0
33,Mumbai,21645,Shopping,42794,Afternoon,Mobile,0
68,Bangalore,24116,Withdrawal,14082,Morning,Laptop,0
48,Mumbai,31198,Withdrawal,14260,Evening,Laptop,0
23,Hyderabad,8656,Withdrawal,72291,Night,Laptop,1
36,Delhi,46663,Payment,82658,Afternoon,Desktop,0
54,Chennai,20202,Payment,36483,Night,Desktop,0
21,Hyderabad,38993,Transfer,40809,Night,Laptop,1
64,Delhi,2024,Payment,30215,Afternoon,Laptop,0
21,Bangalore,19579,Payment,36915,Night,Mobile,0
37,Hyderabad,39551,Transfer,87828,Night,Desktop,1
27,Delhi,19022,Transfer,88760,Night,Mobile,0
41,Hyderabad,18760,Shopping,52081,Night,Desktop,0
52,Mumbai,46199,Shopping,4152,Afternoon,Laptop,0
43,Delhi,10045,Payment,26797,Morning,Desktop,0
54,Mumbai,406,Withdrawal,98458,Night,Desktop,0
55,Mumbai,23059,Shopping,14528,Afternoon,Mobile,0
38,Delhi,4331,Shopping,14303,Afternoon,Laptop,0
57,Chennai,38896,Payment,6807,Afternoon,Laptop,0
56,Delhi,12307,Withdrawal,31825,Afternoon,Laptop,0
38,Chennai,39526,Transfer,59116,Evening,Mobile,1
27,Hyderabad,6436,Transfer,60983,Morning,Mobile,0
55,Hyderabad,46764,Payment,32074,Morning,Mobile,0
63,Delhi,9730,Payment,85298,Night,Desktop,0
21,Hyderabad,17356,Withdrawal,67571,Afternoon,Desktop,0
62,Bangalore,34009,Payment,15432,Evening,Mobile,0
37,Mumbai,49917,Payment,16249,Afternoon,Mobile,0
34,Mumbai,41268,Payment,9227,Night,Laptop,1
24,Chennai,33819,Withdrawal,55906,Morning,Desktop,0
21,Hyderabad,42117,Payment,17832,Night,Desktop,0
46,Chennai,45804,Shopping,95570,Night,Laptop,1
31,Mumbai,30113,Withdrawal,11334,Night,Laptop,1
20,Mumbai,14555,Shopping,20825,Night,Laptop,1
41,Hyderabad,4822,Withdrawal,9713,Night,Mobile,0
54,Bangalore,12912,Shopping,1903,Night,Mobile,0
33,Bangalore,30376,Withdrawal,57471,Night,Mobile,0
69,Hyderabad,36876,Transfer,54530,Morning,Mobile,1
21,Hyderabad,10160,Payment,73542,Morning,Mobile,0
41,Chennai,13156,Payment,95695,Afternoon,Desktop,0
51,Hyderabad,6755,Withdrawal,8091,Afternoon,Desktop,0
47,Bangalore,22674,Shopping,13496,Evening,Desktop,0
35,Hyderabad,13127,Transfer,52985,Evening,Laptop,0
36,Chennai,4130,Shopping,48330,Morning,Desktop,0
48,Chennai,24343,Payment,34870,Morning,Laptop,0
36,Chennai,33389,Payment,58072,Evening,Desktop,0
66,Chennai,19839,Shopping,79508,Morning,Mobile,0
63,Delhi,34268,Withdrawal,29598,Evening,Desktop,0
36,Hyderabad,44798,Withdrawal,62061,Afternoon,Mobile,0
39,Mumbai,36591,Shopping,2696,Morning,Mobile,0
41,Hyderabad,30113,Payment,11591,Morning,Desktop,0
62,Delhi,6679,Shopping,81076,Evening,Desktop,0
29,Chennai,18342,Payment,65754,Night,Mobile,0
47,Delhi,4881,Shopping,49762,Night,Laptop,1
55,Bangalore,20548,Withdrawal,6523,Afternoon,Laptop,0
48,Bangalore,45741,Transfer,21043,Morning,Desktop,1
53,Hyderabad,49394,Payment,60529,Morning,Mobile,0
36,Hyderabad,21546,Transfer,94413,Evening,Laptop,0
65,Mumbai,11143,Withdrawal,42837,Night,Desktop,0
62,Mumbai,19953,Shopping,40909,Night,Desktop,0
53,Bangalore,49243,Withdrawal,71040,Afternoon,Mobile,0
47,Chennai,20179,Transfer,10463,Night,Laptop,1
66,Delhi,17201,Withdrawal,14296,Night,Desktop,0
50,Mumbai,742,Withdrawal,41472,Night,Laptop,1
35,Mumbai,28116,Shopping,73113,Evening,Desktop,0
69,Chennai,19032,Transfer,95884,Night,Desktop,0
66,Chennai,44753,Transfer,78562,Afternoon,Laptop,1
45,Hyderabad,25045,Transfer,3761,Night,Laptop,1
64,Delhi,7649,Payment,17546,Afternoon,Mobile,0
28,Chennai,13497,Withdrawal,13897,Evening,Mobile,0
62,Mumbai,25462,Transfer,60936,Evening,Mobile,0
50,Mumbai,47942,Withdrawal,91305,Afternoon,Mobile,0
34,Bangalore,46639,Shopping,26257,Evening,Laptop,0
23,Chennai,33817,Shopping,15799,Morning,Mobile,0
21,Hyderabad,49773,Payment,2402,Morning,Laptop,0
37,Delhi,23116,Payment,42899,Morning,Desktop,0
65,Hyderabad,14832,Shopping,48830,Morning,Laptop,0
64,Mumbai,49606,Transfer,46808,Morning,Mobile,1
44,Hyderabad,27011,Shopping,4346,Evening,Laptop,0
32,Mumbai,17966,Withdrawal,12859,Afternoon,Laptop,0
23,Mumbai,42707,Payment,49876,Evening,Laptop,0
64,Mumbai,27721,Payment,68556,Night,Laptop,1
31,Mumbai,12923,Shopping,41332,Morning,Laptop,0
28,Mumbai,30086,Transfer,20598,Morning,Mobile,1
56,Bangalore,14790,Transfer,50462,Evening,Laptop,0
26,Hyderabad,39207,Withdrawal,89172,Night,Mobile,0
43,Bangalore,11056,Payment,36385,Evening,Desktop,0
33,Bangalore,21403,Shopping,96756,Afternoon,Laptop,0
22,Chennai,36633,Shopping,21657,Morning,Desktop,0
69,Chennai,29774,Payment,48872,Evening,Mobile,0
27,Chennai,35695,Shopping,20174,Afternoon,Laptop,0
67,Delhi,2158,Payment,32857,Morning,Desktop,0
20,Chennai,11619,Transfer,13078,Morning,Mobile,0
30,Hyderabad,31215,Transfer,2751,Morning,Desktop,1
60,Bangalore,830,Shopping,79549,Night,Laptop,1
66,Hyderabad,1932,Transfer,37929,Evening,Laptop,0
47,Chennai,41468,Transfer,93141,Morning,Laptop,1
62,Delhi,22989,Withdrawal,47371,Morning,Mobile,0
23,Delhi,48486,Payment,87026,Afternoon,Desktop,0
34,Bangalore,40038,Payment,25999,Evening,Mobile,0
62,Hyderabad,4279,Shopping,6921,Afternoon,Desktop,0
68,Mumbai,6399,Payment,52704,Evening,Mobile,0
36,Hyderabad,7930,Withdrawal,25091,Morning,Laptop,0
59,Chennai,44307,Shopping,61440,Night,Desktop,0
52,Mumbai,37670,Shopping,93015,Afternoon,Desktop,0
63,Delhi,22541,Payment,86871,Night,Desktop,0
43,Bangalore,6715,Transfer,12702,Night,Mobile,0
68,Bangalore,6862,Transfer,91702,Night,Laptop,1
22,Delhi,38411,Transfer,19790,Evening,Desktop,1
46,Chennai,24809,Transfer,18630,Evening,Mobile,0
54,Delhi,37751,Withdrawal,37577,Night,Desktop,0
37,Chennai,23534,Shopping,19896,Morning,Laptop,0
66,Mumbai,21443,Transfer,61348,Morning,Desktop,0
38,Delhi,15839,Withdrawal,83988,Night,Laptop,1
27,Chennai,766,Shopping,61030,Afternoon,Mobile,0
22,Mumbai,33144,Payment,64774,Afternoon,Mobile,0
53,Delhi,27983,Payment,27622,Evening,Laptop,0
23,Bangalore,14163,Withdrawal,29881,Afternoon,Laptop,0
43,Delhi,33749,Shopping,45935,Morning,Mobile,0
21,Hyderabad,34928,Transfer,23767,Night,Laptop,1
56,Delhi,47545,Shopping,62478,Afternoon,Laptop,0
56,Hyderabad,39570,Transfer,7588,Night,Desktop,1
67,Mumbai,9529,Withdrawal,97854,Afternoon,Mobile,0
52,Delhi,48721,Transfer,13322,Evening,Mobile,1
18,Mumbai,33026,Withdrawal,50716,Morning,Laptop,0
41,Mumbai,48864,Shopping,37089,Evening,Laptop,0
53,Chennai,38097,Shopping,65762,Night,Laptop,1
23,Mumbai,40824,Transfer,58411,Morning,Mobile,1
58,Mumbai,32369,Shopping,1936,Morning,Desktop,0
63,Delhi,31804,Transfer,62354,Evening,Mobile,1
61,Delhi,28491,Shopping,62388,Afternoon,Desktop,0
48,Bangalore,24287,Payment,27781,Evening,Laptop,0
37,Chennai,45434,Transfer,88517,Night,Mobile,1
41,Mumbai,2626,Withdrawal,96505,Afternoon,Desktop,0
42,Chennai,24786,Payment,84903,Evening,Mobile,0
53,Hyderabad,7903,Withdrawal,54452,Evening,Desktop,0
38,Mumbai,32768,Shopping,23266,Afternoon,Desktop,0
47,Chennai,6674,Payment,95773,Afternoon,Mobile,0
41,Bangalore,8833,Shopping,21713,Afternoon,Laptop,0
61,Bangalore,7357,Transfer,94391,Evening,Mobile,0
59,Mumbai,36151,Withdrawal,62739,Afternoon,Laptop,0
47,Hyderabad,16009,Shopping,23037,Afternoon,Desktop,0
39,Bangalore,24246,Withdrawal,3294,Afternoon,Desktop,0
45,Bangalore,11902,Withdrawal,59704,Morning,Mobile,0
24,Hyderabad,7996,Shopping,32824,Night,Mobile,0
52,Chennai,28233,Transfer,57264,Afternoon,Laptop,0
45,Bangalore,13626,Withdrawal,31358,Night,Laptop,1
31,Delhi,11378,Shopping,43350,Afternoon,Mobile,0
27,Bangalore,46110,Transfer,13518,Afternoon,Laptop,1
33,Chennai,25651,Shopping,83517,Morning,Laptop,0
33,Chennai,25398,Transfer,51290,Morning,Mobile,0
48,Mumbai,35438,Withdrawal,81620,Afternoon,Mobile,0
59,Delhi,22291,Payment,10350,Afternoon,Desktop,0
42,Chennai,33192,Shopping,91737,Afternoon,Desktop,0
30,Hyderabad,23971,Withdrawal,46475,Night,Mobile,0
23,Delhi,9821,Shopping,66010,Afternoon,Desktop,0
61,Delhi,38513,Shopping,66196,Night,Laptop,1
26,Hyderabad,30379,Transfer,26332,Morning,Mobile,1
62,Bangalore,14504,Shopping,97246,Night,Desktop,0
53,Hyderabad,4586,Transfer,88326,Afternoon,Mobile,0
60,Hyderabad,35298,Withdrawal,95477,Morning,Desktop,0
37,Bangalore,28787,Shopping,25386,Evening,Mobile,0
35,Bangalore,13256,Withdrawal,98430,Morning,Laptop,0
60,Bangalore,667,Payment,8918,Evening,Desktop,0
38,Bangalore,2279,Withdrawal,7581,Night,Mobile,0
21,Bangalore,2119,Shopping,10614,Morning,Laptop,0
67,Hyderabad,16019,Payment,19222,Morning,Desktop,0
50,Mumbai,19803,Transfer,88008,Morning,Desktop,0
44,Mumbai,18804,Payment,18485,Night,Mobile,0
24,Chennai,18130,Shopping,6388,Afternoon,Laptop,0
23,Mumbai,4009,Shopping,69754,Night,Mobile,0
32,Mumbai,8115,Withdrawal,98183,Morning,Desktop,0
